Invluokka,feaMed1,feaMed2,feaMed3,feaMed4,feaMed5,feaMed6,feaMed7,feaMed8,suoMod
241,44.0,137.0,244.5,129.5,152.0,137.5,30.5,17.0,0.0
332,31.0,139.0,241.0,132.0,149.0,131.0,0.0,21.0,1.0
241,44.0,128.0,243.0,129.0,147.0,130.0,28.0,12.0,0.0
313,44.0,160.0,241.0,137.0,168.0,161.0,68.0,36.0,0.0
263,44.0,174.0,241.0,139.0,173.0,171.0,93.0,39.0,0.0
312,45.5,169.5,242.0,138.0,171.0,169.5,73.0,33.0,0.0
241,47.0,137.0,241.0,127.0,147.0,141.0,26.0,8.0,0.0
241,46.0,128.0,241.0,125.0,141.0,137.0,0.0,6.0,0.0
263,45.0,167.0,243.0,138.0,171.0,166.0,111.0,37.0,0.0
251,46.0,160.0,243.0,135.0,170.0,161.0,78.0,32.0,0.0
271,44.0,116.0,240.0,140.0,136.0,132.0,1.0,11.0,0.0
232,50.0,130.5,239.0,127.0,141.5,140.0,0.0,8.0,0.0
242,48.0,150.0,242.0,129.0,157.0,151.0,0.0,16.0,0.0
241,46.5,134.5,242.0,126.5,146.0,135.5,0.0,4.5,0.0
242,49.0,146.0,243.0,126.0,163.0,152.0,0.0,20.0,0.0
241,47.0,137.0,242.0,127.5,147.0,139.0,0.0,6.5,0.0
241,48.0,133.0,242.0,127.0,143.0,136.0,0.0,6.0,0.0
333,32.5,132.5,244.5,132.0,146.5,136.0,0.5,19.5,1.0
242,47.0,148.0,243.0,124.0,158.0,147.0,0.0,14.0,0.0
242,48.0,150.0,243.0,126.0,161.0,155.0,0.0,18.0,0.0
242,49.0,150.0,242.0,126.5,159.5,149.5,0.0,18.0,0.0
241,54.0,147.0,239.5,127.0,151.5,146.0,0.0,10.5,0.0
241,51.0,145.0,242.0,128.0,153.0,149.0,0.0,12.0,0.0
241,51.0,145.0,242.0,128.0,153.0,149.0,0.0,12.0,0.0
332,37.0,131.0,244.0,133.0,149.5,138.5,0.0,22.0,1.0
232,50.0,131.0,239.0,128.0,143.0,140.0,0.0,9.5,0.0
232,49.0,127.5,240.0,131.0,144.0,134.0,0.0,13.0,0.0
335,37.0,122.0,245.0,134.5,140.0,115.0,0.0,43.0,0.0
241,48.0,131.0,242.0,130.0,148.0,134.0,0.0,13.0,0.0
241,48.0,133.0,243.0,128.5,146.5,135.0,0.0,7.0,0.0
241,49.0,128.0,240.0,126.0,142.0,138.0,0.0,8.0,0.0
241,47.0,132.0,240.0,125.0,145.0,138.0,0.0,11.0,0.0
232,46.0,134.0,241.0,129.0,146.0,136.0,0.0,12.0,0.0
321,44.5,154.5,240.0,129.5,162.0,175.0,0.5,21.5,0.0
242,46.0,136.0,243.0,125.0,153.0,139.0,5.0,10.0,0.0
322,49.0,147.0,241.0,129.0,156.0,151.0,3.0,19.0,0.0
241,46.5,133.0,241.0,126.0,145.0,135.0,0.0,8.0,0.0
241,49.0,135.5,240.0,127.0,147.0,138.0,0.0,9.5,0.0
241,50.0,137.0,238.5,125.0,145.0,143.0,0.0,7.5,0.0
241,43.0,134.5,242.0,129.0,151.0,138.0,0.0,13.0,0.0
321,45.0,139.0,243.0,127.0,155.0,149.0,2.0,16.0,0.0
321,46.0,133.0,245.0,126.0,156.0,155.0,3.0,17.0,0.0
241,45.0,130.0,244.0,129.0,147.0,133.0,0.0,12.0,0.0
335,30.0,113.0,247.0,132.0,137.0,113.0,0.0,15.0,0.0
335,26.0,122.0,244.0,130.0,136.0,116.0,0.0,16.0,0.0
332,35.0,120.0,246.0,136.0,148.0,129.0,0.0,22.5,1.0
220,53.0,125.0,239.0,136.0,142.0,137.0,6.0,11.0,0.0
332,53.0,157.0,236.0,128.0,158.0,170.0,0.0,20.0,1.0
242,51.0,150.0,238.0,132.0,160.0,151.0,20.0,14.0,0.0
242,50.5,159.0,242.0,131.0,162.0,155.0,2.5,12.5,0.0
105,47.0,107.0,239.0,145.0,130.0,132.0,4.0,12.0,0.0
241,47.0,153.0,242.0,132.0,158.0,153.0,41.0,19.0,0.0
251,52.0,168.0,242.0,135.0,171.0,165.0,88.0,28.0,0.0
251,50.0,154.0,243.0,130.0,165.0,158.0,57.0,17.0,0.0
242,45.0,146.0,242.0,126.0,160.0,153.0,35.0,13.0,0.0
332,51.0,150.0,241.0,129.0,164.0,159.0,3.0,29.0,0.0
331,58.0,147.0,238.0,133.0,160.0,157.0,0.0,33.0,1.0
241,47.0,135.0,243.0,126.0,152.0,144.0,21.0,7.0,0.0
242,51.0,156.0,241.0,132.0,164.0,161.0,32.0,10.0,0.0
242,51.0,152.0,242.0,128.0,162.0,158.0,36.0,9.0,0.0
242,47.0,141.5,243.0,129.0,156.5,150.0,43.0,12.0,0.0
242,44.0,140.0,243.0,132.0,156.5,146.0,48.0,16.0,0.0
242,44.0,133.0,243.0,132.0,149.0,136.0,30.0,10.0,0.0
242,46.0,140.0,241.0,130.0,155.0,145.0,0.0,13.0,0.0
323,45.0,156.0,242.0,134.0,160.0,158.0,3.0,22.0,1.0
242,42.0,157.0,243.0,130.0,167.0,168.0,32.0,21.0,0.0
241,37.0,142.0,242.0,135.0,153.0,148.0,71.0,18.0,0.0
242,45.5,162.5,244.0,134.5,166.0,161.0,61.5,25.0,0.0
101,42.0,128.0,243.0,138.0,144.5,134.0,6.5,12.5,0.0
101,41.0,127.0,242.0,137.0,140.0,133.5,6.0,12.0,0.0
263,49.0,181.0,242.5,144.5,175.0,175.0,104.5,45.0,0.0
251,53.5,179.0,242.0,141.5,175.0,176.5,79.0,37.5,0.0
263,39.0,176.0,241.0,141.0,174.0,192.0,96.0,43.0,0.0
241,33.0,159.0,241.0,135.0,159.0,174.0,104.0,8.0,0.0
242,34.0,155.0,241.0,132.0,157.0,158.0,65.0,12.0,0.0
241,33.0,154.0,242.0,132.0,159.0,166.0,81.0,13.0,0.0
242,43.0,164.0,242.0,138.0,165.0,175.0,125.0,27.0,0.0
242,48.0,179.0,242.0,140.0,175.0,175.0,59.0,27.0,0.0
242,48.0,181.0,242.0,141.0,176.0,174.5,72.0,29.0,0.0
242,47.0,178.0,242.0,138.0,173.0,177.0,49.0,21.0,0.0
242,43.0,160.0,242.0,136.0,163.0,173.0,44.0,10.0,0.0
242,44.0,159.0,243.0,138.0,166.0,172.0,59.0,16.0,0.0
242,37.0,150.0,244.0,133.0,157.0,165.0,89.0,11.0,0.0
242,42.0,156.0,243.0,132.5,163.5,159.0,51.5,20.5,0.0
242,42.0,156.0,243.0,132.5,163.5,159.0,51.5,20.5,0.0
242,41.0,154.0,243.0,133.0,163.0,165.0,55.5,17.5,0.0
242,41.0,154.0,243.0,133.0,163.0,165.0,55.5,17.5,0.0
232,32.0,143.0,242.0,131.0,146.0,157.0,74.0,4.0,0.0
241,32.0,143.0,242.0,131.0,150.0,155.0,71.0,7.0,0.0
241,33.0,145.0,242.5,130.0,149.0,152.0,68.0,9.0,0.0
242,43.0,163.0,243.0,135.0,171.0,168.0,80.0,25.0,0.0
335,43.0,143.5,242.5,138.5,150.5,153.5,0.0,12.0,0.0
241,32.5,143.5,242.0,131.5,147.0,153.0,65.0,9.0,0.0
241,31.0,154.0,243.0,134.0,156.0,170.0,84.0,10.0,0.0
242,40.0,160.0,243.0,134.0,168.0,178.0,64.0,10.0,0.0
321,51.0,171.5,239.0,132.5,164.0,177.0,2.5,21.0,0.0
242,43.5,171.0,241.0,134.5,168.0,181.0,52.0,11.0,0.0
241,37.0,157.0,242.0,128.0,164.0,167.0,67.0,18.0,0.0
241,33.0,154.0,243.0,133.0,159.0,164.0,65.0,14.0,0.0
242,40.0,167.0,242.0,134.0,167.0,176.0,52.0,18.0,0.0
242,44.0,172.0,241.0,137.0,171.0,182.0,46.0,16.0,0.0
323,44.0,165.0,238.0,132.0,157.0,180.0,1.0,19.0,1.0
241,47.0,138.0,244.0,130.0,150.0,134.0,39.0,12.0,0.0
263,58.0,173.0,241.0,137.0,172.0,169.0,70.0,37.0,0.0
251,54.0,165.0,241.0,131.0,166.0,164.0,76.0,28.0,0.0
242,54.0,158.0,242.0,128.0,161.0,158.0,42.0,21.0,0.0
242,57.0,158.0,241.0,128.5,163.0,162.5,44.5,25.0,0.0
242,52.0,155.0,242.0,130.0,160.0,156.0,60.0,21.0,0.0
333,43.0,146.0,243.0,130.0,159.0,149.0,1.0,25.0,0.0
242,46.0,151.0,244.0,128.0,161.0,156.0,32.0,19.0,0.0
251,46.0,166.0,244.0,137.0,171.0,163.0,69.0,28.0,0.0
242,39.0,149.0,243.0,130.0,158.0,157.0,33.0,26.0,0.0
242,43.5,159.0,243.0,132.5,168.0,160.0,57.5,30.0,0.0
241,43.0,152.0,244.0,134.0,161.0,156.0,53.0,26.0,0.0
323,46.0,154.0,242.0,132.0,162.0,155.0,0.0,26.0,1.0
333,44.0,144.0,241.0,131.0,157.0,147.0,0.0,29.0,1.0
242,41.0,159.0,243.0,133.0,166.0,156.5,61.0,34.0,0.0
242,48.0,169.0,242.0,135.0,168.0,164.0,49.0,31.0,0.0
322,51.0,156.0,240.0,131.0,157.0,154.0,3.0,29.0,0.0
242,44.0,154.0,245.0,135.0,164.0,153.0,55.0,23.0,0.0
242,42.0,143.0,245.0,130.0,158.0,144.0,36.0,20.0,0.0
251,52.0,180.0,241.0,140.0,173.0,165.0,83.0,37.0,0.0
251,47.0,176.0,243.0,138.0,173.0,163.0,72.0,37.5,0.0
410,49.0,174.0,242.0,139.0,171.0,166.0,65.0,39.0,0.0
252,48.0,178.0,242.0,140.0,174.0,171.0,73.0,40.0,0.0
105,32.0,142.0,240.0,134.0,148.0,157.0,24.0,28.0,0.0
430,2.0,145.0,240.0,131.0,90.0,196.0,0.0,1.0,0.0
242,44.0,167.0,242.0,135.0,171.0,174.0,62.0,26.0,0.0
241,45.0,161.0,244.0,135.0,168.0,161.5,57.5,25.0,0.0
241,43.0,162.5,244.0,136.5,167.0,156.0,56.5,31.5,0.0
241,44.0,156.0,244.0,133.0,167.0,158.0,60.0,25.0,0.0
242,46.0,168.0,243.0,138.0,171.0,162.0,83.0,31.0,0.0
242,42.0,163.0,243.0,133.0,166.0,166.0,79.0,33.0,0.0
241,41.0,162.0,243.0,138.0,164.0,165.0,47.0,25.0,0.0
242,37.0,149.0,243.0,135.0,160.0,153.0,8.0,32.0,0.0
251,55.0,156.0,239.0,135.0,165.0,155.0,31.0,24.0,0.0
430,1.0,147.0,242.5,134.0,96.0,212.0,0.0,1.0,0.0
430,3.0,146.0,241.0,133.0,96.0,204.0,0.0,1.0,0.0
241,33.0,155.0,242.0,134.0,157.0,157.0,81.0,27.0,0.0
242,44.5,162.0,242.0,135.0,164.0,168.5,45.0,22.0,0.0
241,37.0,157.5,242.0,133.0,159.5,166.0,89.0,17.0,0.0
232,37.0,148.0,242.0,133.0,154.0,152.0,71.0,14.0,0.0
232,33.0,151.0,241.0,135.0,152.0,160.0,92.0,10.0,0.0
242,40.0,157.0,243.0,134.0,161.0,157.0,54.0,21.0,1.0
430,9.0,142.0,237.0,124.0,127.0,147.0,0.0,1.0,0.0
242,41.0,156.5,244.0,134.0,162.0,151.0,46.0,28.0,0.0
251,46.0,178.5,241.0,143.5,173.0,169.5,84.5,43.5,0.0
263,47.0,172.5,242.0,142.0,169.0,162.0,73.5,38.0,0.0
251,47.0,177.0,242.0,142.0,172.0,175.0,67.0,26.0,0.0
251,44.0,176.0,240.5,143.0,173.0,176.0,88.0,39.0,0.0
242,48.0,170.0,244.0,137.0,173.0,171.0,113.0,28.0,0.0
242,43.5,170.0,243.0,136.0,173.0,171.0,118.0,27.0,0.0
251,47.0,177.0,242.0,142.0,172.0,167.0,59.0,38.0,0.0
251,51.5,179.0,242.0,140.0,176.0,171.0,76.5,32.0,0.0
242,46.5,176.5,241.0,137.0,175.5,183.5,96.5,27.0,0.0
242,48.0,172.0,242.0,138.0,173.0,172.0,71.0,24.0,0.0
241,37.0,160.0,243.0,134.0,166.0,167.0,87.0,18.0,0.0
242,43.0,164.0,242.5,135.0,168.5,165.5,61.0,21.5,0.0
252,53.0,185.0,240.0,142.0,175.0,176.0,106.0,44.0,0.0
251,52.0,182.0,242.0,141.0,176.0,177.0,99.0,41.0,0.0
252,55.0,186.0,242.0,145.0,177.0,178.0,91.0,39.0,0.0
263,52.0,178.0,242.0,142.0,175.0,171.0,102.0,37.0,0.0
252,54.0,184.0,241.0,143.0,176.0,180.0,96.0,35.0,0.0
251,42.0,174.0,242.0,140.0,172.0,184.0,66.0,40.0,0.0
263,40.0,172.0,241.0,143.0,169.0,182.0,75.0,45.0,0.0
251,49.0,176.5,242.5,142.0,172.0,171.0,84.0,35.0,0.0
251,49.0,181.0,242.0,143.0,173.0,178.0,85.0,36.0,0.0
263,44.0,181.0,241.0,145.0,172.0,187.0,96.0,42.0,0.0
251,52.0,187.0,242.0,146.0,174.0,174.0,101.0,41.0,0.0
263,46.0,183.0,242.0,146.0,173.0,182.0,96.0,42.0,0.0
251,43.5,175.5,241.0,141.0,171.0,190.0,83.0,41.5,0.0
251,48.0,180.0,241.0,142.0,173.0,190.0,93.0,38.0,0.0
251,46.0,182.0,240.0,141.0,176.0,190.0,92.0,39.0,0.0
336,33.0,149.0,240.0,130.0,147.0,156.0,1.0,16.0,0.0
242,49.0,180.0,242.0,140.0,175.0,175.0,122.0,32.0,0.0
232,37.0,159.0,243.0,135.0,160.0,162.0,101.0,17.0,0.0
263,54.0,158.0,243.0,135.5,159.0,148.0,0.0,32.0,0.0
263,48.0,161.5,242.5,136.0,168.0,161.5,78.0,33.5,0.0
263,55.0,149.0,244.0,132.0,155.0,139.0,0.0,31.0,0.0
242,46.0,168.5,242.5,139.5,170.5,173.0,82.0,15.0,0.0
251,47.0,181.0,242.0,142.0,175.0,179.0,101.0,30.0,0.0
252,41.0,173.0,242.0,143.0,175.0,183.0,105.0,34.0,0.0
242,35.0,156.0,243.0,133.0,160.0,166.0,89.0,12.0,0.0
321,48.0,167.0,239.0,129.0,167.0,175.0,1.0,21.0,1.0
251,49.0,180.0,242.0,141.0,174.0,176.0,86.0,32.0,0.0
263,53.0,192.0,243.0,149.0,177.0,186.0,117.0,41.0,0.0
251,44.0,180.0,242.0,141.0,175.0,190.0,121.0,37.0,0.0
242,53.0,180.0,242.0,139.0,172.0,174.0,75.0,29.0,0.0
242,55.0,181.0,242.0,139.0,169.0,174.0,57.0,25.0,0.0
242,51.0,177.0,242.0,138.0,164.0,180.0,65.0,41.0,0.0
242,49.0,174.0,243.0,138.0,164.0,175.0,59.0,35.0,0.0
241,56.0,176.0,242.0,138.0,168.0,176.0,76.5,22.5,0.0
251,52.0,189.0,242.0,144.0,175.0,189.0,83.0,34.0,0.0
251,51.0,181.0,242.0,139.5,175.0,176.0,57.0,35.0,0.0
242,49.0,179.0,243.0,139.0,173.0,176.0,66.0,33.0,0.0
242,51.0,175.0,243.0,138.0,170.0,175.0,54.0,29.0,0.0
242,48.0,177.5,242.0,138.0,168.5,175.0,52.5,31.0,0.0
232,46.0,147.0,243.0,128.5,158.0,150.0,29.0,19.0,0.0
232,46.0,150.0,243.0,131.0,157.0,152.0,22.0,19.0,0.0
232,46.0,139.0,243.0,131.0,150.0,143.0,18.5,13.0,0.0
232,46.0,142.0,243.0,130.0,153.0,147.0,19.0,12.0,0.0
232,47.0,145.0,243.0,129.0,153.0,145.0,15.0,10.0,0.0
232,45.0,137.0,242.0,130.0,145.0,141.0,19.5,12.5,0.0
242,47.0,150.0,245.0,130.0,164.0,154.0,0.0,20.0,0.0
333,35.0,140.0,245.0,135.0,158.0,143.0,0.0,34.0,1.0
321,48.0,167.0,242.0,137.0,171.0,166.0,3.0,32.0,1.0
321,48.0,167.0,242.0,137.0,171.0,166.0,3.0,32.0,1.0
252,44.0,182.0,242.0,146.0,176.0,182.0,127.0,44.0,0.0
251,31.5,168.0,241.0,139.5,174.5,194.0,90.0,46.5,0.0
251,47.0,184.0,242.0,146.0,176.0,190.0,93.0,39.0,0.0
251,47.0,184.0,242.0,146.0,176.0,190.0,93.0,39.0,0.0
263,51.0,185.0,243.0,144.0,176.0,178.0,89.0,38.0,0.0
263,60.0,166.0,242.0,137.0,168.0,161.0,45.0,29.0,0.0
263,48.0,187.0,243.0,145.0,177.0,183.5,132.0,48.0,0.0
242,46.5,173.5,242.0,142.5,172.0,181.0,87.5,23.5,0.0
242,50.0,183.0,243.0,140.5,178.5,187.0,119.5,27.5,0.0
242,44.0,174.0,243.0,140.0,173.0,176.0,107.0,21.0,0.0
242,44.5,174.5,242.0,139.0,175.0,179.5,146.5,26.0,0.0
241,32.0,149.0,243.0,135.0,154.0,160.0,94.0,11.0,0.0
241,38.0,165.0,243.0,138.0,165.0,171.0,93.0,17.0,0.0
251,43.0,173.0,243.0,140.0,173.0,173.0,93.0,36.0,0.0
241,41.5,168.5,242.0,139.0,172.5,176.5,163.5,23.5,0.0
251,46.0,174.0,242.0,143.0,171.0,165.0,60.0,37.0,0.0
241,41.0,153.0,243.0,134.0,167.0,150.0,72.5,28.5,0.0
321,44.0,163.0,244.0,134.0,171.0,166.0,48.5,25.5,0.0
241,38.0,157.0,243.0,136.0,164.0,156.0,81.0,29.0,0.0
242,47.0,162.0,243.0,136.0,169.0,158.0,68.0,20.0,0.0
242,44.0,153.0,244.0,130.0,167.0,155.0,9.0,26.0,0.0
242,44.0,162.5,243.5,136.0,167.0,164.5,84.5,34.0,0.0
242,43.0,163.0,244.0,136.0,170.0,162.0,80.0,21.0,0.0
242,42.0,153.0,245.0,135.0,168.0,159.0,73.5,24.0,0.0
242,44.0,160.0,244.0,133.5,170.0,163.0,59.5,24.0,0.0
252,45.0,154.5,242.5,134.0,164.0,152.0,72.5,46.0,0.0
271,44.5,118.0,237.0,134.0,135.0,133.0,0.0,25.0,0.0
104,43.0,113.0,241.0,142.0,134.0,118.0,0.0,13.0,0.0
232,43.0,127.0,242.0,133.0,142.0,129.5,0.0,15.0,0.0
232,44.0,130.0,242.0,132.0,141.0,132.0,0.0,12.0,0.0
242,46.5,159.5,244.0,135.5,166.0,159.5,68.0,20.5,0.0
242,45.0,166.0,244.0,136.0,170.0,161.0,68.0,28.0,0.0
220,43.0,116.0,242.0,136.0,134.0,123.0,0.0,11.0,0.0
232,42.0,139.0,244.0,131.0,152.5,139.0,16.5,16.0,0.0
242,39.0,153.0,244.0,132.0,163.0,155.0,50.0,33.0,0.0
232,43.0,130.0,243.0,126.5,144.5,130.5,0.0,9.0,0.0
251,45.0,177.0,243.0,139.0,177.0,173.0,72.0,28.0,0.0
242,50.0,153.0,241.0,129.0,160.0,157.5,5.0,25.0,1.0
242,43.5,151.0,243.0,128.5,163.0,159.0,0.0,9.0,0.0
323,42.0,153.0,242.0,133.0,162.0,168.0,2.0,26.0,1.0
333,40.5,145.5,241.0,133.0,160.0,165.5,0.0,30.0,1.0
242,46.0,150.0,243.0,128.0,164.0,159.0,1.0,19.0,0.0
241,47.0,146.0,244.0,129.0,157.0,149.0,0.0,15.0,0.0
232,46.0,139.0,243.0,127.0,153.0,143.0,1.0,12.0,0.0
232,44.0,130.0,243.0,129.0,144.0,133.5,8.5,9.5,0.0
241,51.0,157.0,242.0,128.0,160.0,166.0,2.0,13.0,0.0
242,48.0,157.0,243.0,129.0,160.0,166.0,24.0,14.0,0.0
242,50.0,159.0,243.0,128.0,164.0,162.0,0.0,17.0,0.0
242,53.5,162.0,241.5,128.0,166.0,164.0,0.5,16.0,0.0
242,49.0,160.0,243.0,130.0,165.0,163.0,0.0,19.0,0.0
241,49.0,154.0,242.0,128.0,160.0,165.0,2.0,16.0,0.0
242,60.0,181.0,241.0,134.0,174.0,173.0,0.0,26.0,0.0
241,49.0,148.0,242.0,128.0,161.5,158.0,3.5,12.0,0.0
241,29.0,152.0,242.0,134.0,155.0,173.0,103.0,10.0,0.0
430,30.0,160.0,242.0,134.0,158.0,157.0,46.0,1.0,0.0
241,34.0,166.0,242.0,139.0,163.0,182.0,61.0,16.0,0.0
263,46.0,175.0,243.0,141.0,173.0,175.0,84.0,27.0,0.0
263,46.0,175.0,243.0,141.0,173.0,175.0,84.0,27.0,0.0
252,47.0,177.0,243.0,139.0,175.0,166.0,77.0,27.0,0.0
263,49.0,184.0,242.0,144.0,174.0,174.0,101.0,36.0,0.0
263,47.0,189.0,242.0,148.0,173.0,175.0,79.0,43.0,0.0
263,51.0,190.0,243.0,145.0,178.0,172.0,88.0,40.0,0.0
251,42.0,164.0,243.0,139.0,171.0,165.0,109.0,34.0,0.0
251,46.0,175.0,244.0,141.0,174.0,173.0,102.0,37.0,0.0
241,55.0,168.0,242.0,136.0,165.0,171.0,61.0,13.0,0.0
